190,208
189,208
188,208
187,208
186,208
185,208
185,207
184,207
184,206
184,205
184,204
185,202
185,201
186,199
186,198
187,197
187,196
187,195
188,195
188,194
189,193
189,192
190,191
190,190
191,190
191,189
192,188
193,187
194,186
195,185
196,185
197,185
197,184
198,184
199,184
199,183
200,183
201,183
202,183
203,183
204,183
206,183
207,183
208,183
208,184
209,184
210,184
210,185
211,185
212,186
213,187
214,188
215,189
216,191
217,192
217,193
218,194
218,195
219,197
219,198
220,199
220,200
221,202
221,203
221,204
221,205
222,206
222,208
222,209
222,210
222,211
222,213
222,214
222,216
222,217
222,218
222,219
221,219
221,220
220,222
219,223
218,224
218,225
217,226
217,227
216,227
216,228
215,228
215,229
213,230
212,231
210,232
209,233
207,234
206,235
205,235
204,236
203,236
202,237
201,237
200,237
199,237
198,237
197,237
196,237
195,237
194,237
193,237
192,237
190,237
188,237
186,237
185,237
184,237
183,237
182,237
181,237
179,237
178,237
177,237
176,237
175,237
174,237
173,237
172,237
171,237
170,237
169,237
169,236
168,235
166,233
165,232
165,231
164,229
163,229
163,227
162,225
161,223
160,222
160,220
159,218
159,217
158,216
158,214
157,212
157,211
157,209
157,208
157,207
156,206
156,205
156,204
156,203
156,202
156,200
156,199
155,198
155,196
155,194
155,193
155,191
156,190
156,189
156,187
156,185
156,184
157,183
157,181
158,179
158,178
159,177
160,175
160,174
161,173
162,172
163,171
164,170
165,168
166,168
167,166
169,165
170,164
171,163
173,162
174,161
175,160
176,159
177,159
178,158
180,157
181,156
183,156
184,155
185,155
186,154
188,154
189,153
191,153
192,152
193,151
194,151
195,151
197,150
198,150
200,150
204,150
205,150
208,150
209,150
211,151
212,151
215,151
218,153
220,153
221,154
224,155
226,155
228,156
229,157
230,157
232,158
234,160
235,161
238,162
240,164
242,165
243,166
244,167
246,168
247,169
247,170
248,170
248,171
249,172
250,173
250,174
251,175
252,177
252,178
253,180
254,183
255,184
255,185
255,186
256,188
256,190
256,191
256,192
257,193
257,194
257,195
257,196
257,197
257,199
257,201
257,203
257,205
257,207
257,208
257,210
257,212
257,213
257,215
256,216
256,218
256,219
256,221
255,222
255,223
255,224
254,225
254,226
253,228
252,229
251,231
251,232
250,234
248,235
247,237
245,238
244,240
243,241
242,242
241,243
240,244
239,245
238,246
237,247
236,247
235,248
234,249
233,250
232,250
231,251
229,252
228,253
227,253
226,254
224,255
223,255
222,256
220,257
218,257
217,258
216,258
214,259
213,260
212,260
210,260
209,261
208,261
206,261
205,262
204,262
203,262
201,262
200,263
199,263
197,263
196,263
195,263
193,264
191,264
189,264
188,264
187,264
185,264
183,264
182,264
180,264
178,264
177,264
176,263
175,263
174,263
173,263
171,263
171,262
169,262
168,262
166,262
165,261
164,261
162,260
159,259
157,258
155,257
153,256
151,255
149,253
147,253
146,252
145,251
144,250
143,250
141,248
139,247
138,246
137,244
136,244
136,243
134,241
133,239
132,239
131,237
130,235
129,234
128,233
128,231
127,229
125,227
125,225
124,223
123,221
123,219
122,218
122,216
121,214
120,212
120,210
120,207
120,205
119,203
119,202
119,199
119,196
119,194
119,193
119,190
119,187
119,185
119,184
119,182
119,181
119,179
119,178
119,176
120,174
120,173
120,171
121,168
121,167
122,165
122,162
122,161
123,159
123,157
124,156
124,155
125,153
126,150
127,148
129,145
129,144
131,142
133,139
134,139
135,137
137,135
138,134
139,133
140,132
141,131
142,131
143,130
145,129
145,128
147,127
149,126
150,126
151,125
152,124
154,124
154,123
155,123
156,123
157,122
158,122
159,122
161,121
163,121
164,121
166,120
168,119
169,119
170,119
172,119
174,119
179,118
186,118
197,118
205,118
216,119
236,119
257,122
264,122
274,124
283,124
288,126
289,126
290,126
291,126
292,126
292,127
293,127
294,127
294,128
295,128
295,129
297,130
297,131
298,131
299,132
300,133
302,135
304,138
305,141
306,142
308,144
309,146
310,148
310,149
311,151
312,152
312,154
313,155
313,156
313,157
313,159
314,161
314,164
314,165
314,167
314,168
315,170
315,171
315,173
315,175
315,177
315,178
315,179
315,181
315,182
315,183
315,184
315,186
314,188
314,189
314,191
314,194
313,194
313,196
313,199
313,200
312,201
312,203
311,205
311,206
310,208
310,210
309,213
309,214
308,216
307,218
306,220
306,221
305,223
305,225
304,227
303,229
302,231
302,233
300,234
300,236
299,238
298,239
297,241
296,243
295,244
294,245
293,246
292,248
291,249
290,250
289,251
288,252
286,254
285,255
284,256
282,257
279,259
278,260
276,261
274,262
272,263
271,264
269,265
267,266
264,267
263,268
260,269
258,270
256,271
254,272
252,272
250,273
248,273
247,274
245,274
243,275
242,275
241,275
239,276
237,276
236,277
234,277
233,277
232,277
231,278
230,278
229,278
228,278
226,278
224,278
221,279
218,279
217,279
214,279
212,279
210,279
209,279
208,279
207,279
206,279
205,279
204,279
202,279
201,279
200,279
198,279
196,279
194,279
193,279
191,279
189,279
188,279
187,279
185,279
183,278
181,278
180,278
178,277
177,277
176,277
173,276
171,276
168,275
166,275
164,275
162,274
160,274
157,273
156,273
154,273
152,272
151,272
150,271
149,271
148,269
146,269
144,268
143,268
141,267
139,267
138,266
137,265
136,265
135,264
134,264
133,263
132,263
131,263
130,262
128,262
127,261
125,259
123,259
122,258
122,257
120,256
119,255
117,254
116,253
114,251
113,250
111,250
111,249
110,248
108,247
106,246
105,244
103,243
102,241
101,240
100,239
99,238
98,236
97,235
96,234
95,232
95,231
94,230
93,228
92,225
91,223
91,220
90,218
90,215
89,213
89,211
89,208
89,207
89,205
88,201
88,198
88,196
88,193
88,191
88,188
87,186
87,184
87,181
88,177
88,176
88,173
88,169
89,167
89,166
89,164
89,162
90,160
90,159
91,158
91,156
92,155
92,154
92,152
92,150
93,148
93,147
94,145
94,143
95,141
96,140
97,138
98,137
98,136
99,133
99,131
101,129
101,127
102,126
103,123
104,121
105,120
106,119
106,118
107,117
108,116
109,115
110,114
111,113
112,112
114,110
115,109
117,108
118,107
119,106
120,105
122,104
124,103
125,102
126,101
128,100
130,99
131,98
133,97
136,95
137,95
139,94
142,93
144,93
145,92
148,91
151,89
154,88
156,88
158,87
161,87
163,86
165,86
167,86
169,85
171,85
172,85
174,85
176,85
179,84
180,84
182,84
183,84
185,84
186,84
187,84
189,83
191,83
193,83
195,83
197,83
199,83
200,83
201,83
202,83
203,83
204,83
205,83
206,83
207,83
209,83
210,83
212,83
215,83
218,83
221,83
224,84
231,84
240,86
245,87
251,88
260,90
271,92
277,92
283,93
290,95
298,96
302,96
306,96
312,98
316,98
317,98
318,99
319,99
320,99
321,99
321,100
322,100
322,101
323,102
324,102
324,103
325,104
326,105
326,106
328,108
329,110
331,112
332,113
333,115
334,117
335,119
336,119
337,121
337,122
338,123
338,124
338,126
339,126
339,127
339,128
339,129
339,130
340,131
340,132
340,133
341,134
341,136
342,136
342,137
343,138
343,139
344,141
344,143
345,144
345,146
346,147
346,148
346,149
346,150
347,150
347,151
347,152
347,153
347,154
348,155
348,156
348,157
348,158
348,159
349,160
349,161
349,162
349,163
349,164
350,166
350,168
350,170
351,171
351,172
351,173
351,174
351,175
351,176
351,177
351,178
351,179
351,180
351,181
351,182
351,183
351,184
351,185
351,186
351,187
351,188
351,189
351,190
351,191
351,193
351,194
